Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,1092.56400746252,1132.1648753329,1132.49965345317,1156.08162681357,1215.13995412761,1304.70039153826,1425.84780051892,1577.73789197407,1732.49062702803,1781.15703614674,1893.32722662035,2073.66121088074,2126.03474686503,2081.12843527945,2179.88171977271,2271.20265980349,2307.34468351082,2413.0076562942,2464.64241531918,2502.32744328073,2307.61494319511,2735.14751503977,3003.28996826399
Honduras,HND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,68.48374939,67.13735199,70.72001648,79.65468597,83.29620361,97.86359406,112.11707306,127.55919647,149.05706787,160.23144531,165.19970703,182.3137207,184.04154968,176.421875,172.52818298,169.97198486,177.8835144,169.07194519,178.1494751,183.75006104,212.7419281,253.63349915,251.04405212
Honduras,HND,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.552,..,..,..,..,0.354,..,..,..,..,0.29,..,..,..,..,..,0.586,0.303,..,..,0.489,..,..
Honduras,HND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,80,..,..,..,..,..,84,..,..,85,85,85,85,87,88,89,..,87,89,..,..,..
Honduras,HND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.458,45.964,46.61,47.267,47.927,48.585,49.245,49.905,50.566,51.225,51.885,52.543,53.202,53.858,54.514,55.165,55.813,56.457,57.096,57.73,58.359,58.982,59.6
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,25756.7728723704,25230.3780910304,24665.8362318216,23977.1734120477,24928.1003722551,26649.637724155,28224.0951563146,30593.9511738646,31515.5292103443,30697.5383861641,32550.136489179,35142.4879344543,36730.796195815,38403.7777145477,40315.3739510191,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.5642374739,48826.0527728276
"Hong Kong SAR, China",HKG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,4624.28165670295,5276.03318905496,6655.33300865319,8419.43087098103,10301.7033946743,11223.3993032598,11489.5608654088,13940.9092761999,15772.3300839383,13077.305465178,13217.5045951108,14234.471576937,12984.8365730133,13715.0703590361,14294.2584180751,12717.038597002,13104.6995457458,14621.2395956755,16425.2050299693,16786.2136399075,16131.9540355923,18755.1023464312,18353.298364905
Hungary,HUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,313.10858154,359.69750977,473.12783813,682.86566162,798.45361328,895.20330811,893.20300293,1003.25805664,1117.20227051,943.68774414,983.11083984,1063.43237305,961.1383667,990.63116455,1006.15649414,870.51940918,914.1932373,985.07196045,1080.44775391,1054.28076172,1172.83972168,1381.62109375,1224.43383789
Hungary,HUN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.685,2.893,3.198,3.251,3.341,2.785,3.04,2.807,3.095,3.025,2.872,2.964,3.088,3.209,3.323,3.097,3.211,3.325,3.384,3.493,3.139,3.298,..
Hungary,HUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.0999984741211,..
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.575,64.67,65.081,65.489,65.896,66.365,66.895,67.421,67.943,68.46,68.911,69.358,69.678,69.953,70.227,70.5,70.779,71.062,71.351,71.644,71.942,72.245,72.552
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,32096.3722613695,28897.4439396908,32409.2161491753,39476.6978486684,47334.9306537723,56794.8501588953,57492.9342498703,69495.7267376825,56943.3704468563,41301.273219718,43237.0729488958,47714.5922308485,45995.5478789467,49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74452.1890731447,68452.23622306,59023.5663465778,69325.9078287926,75314.085560994
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2855.57470703,2528.5456543,3046.81665039,3839.6940918,4414.23339844,5079.68945313,4918.23339844,5803.81152344,4749.68408203,3622.97827148,3614.03833008,3937.31591797,3784.38378906,4095.67626953,4522.90576172,4303.84179688,5053.51757813,5992.05322266,6280.03857422,5912.00976563,5692.89111328,6722.421875,6851.62939453
Iceland,ISL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.439,3.471,3.575,3.613,3.612,3.609,3.601,3.61,3.639,3.645,3.588,3.501,3.558,3.605,3.642,3.772,3.849,3.871,3.891,3.891,4.317,4.405,4.524
Iceland,ISL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.401,92.532,92.662,92.789,92.914,93.037,93.159,93.278,93.395,93.511,93.574,93.587,93.6,93.633,93.667,93.7,93.735,93.773,93.813,93.855,93.898,93.944,93.992
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,442.750218937263,450.357900514128,469.149928973927,544.143133545002,624.258826510066,710.488080408949,801.668353659022,1021.88707706826,992.519584923828,1094.94974598436,1347.51939071367,1445.46127486037,1429.32199520032,1432.84397512195,1553.88396075118,1583.99815907985,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2352.61392452078
India,IND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,18.47883415,19.74444199,20.15651703,21.89380074,24.9240799,27.49770737,29.37600899,35.63138962,37.65440369,38.05965042,44.79586029,48.18242264,48.45263672,55.46933746,56.3490181,58.12401581,59.72652817,56.66844559,57.46551132,60.6913681,63.83099747,75.54971313,79.51509857
India,IND,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.678,..,0.727,..,..
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,61,..,..,..,..,63,..,..,..,..,69,..,..,..,..,..,..,..,..,..,..,76
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393,35.872
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,763.711124950924,732.307093405708,881.002913569131,1043.2105838671,1126.84004447173,1238.21447629488,1558.31562847164,1823.21976255073,2124.55483920617,2218.48541852977,3065.68348366636,3579.46442452684,3632.272540431,3566.60284506078,3441.06808455308,3288.22269737572,3521.46943456251,3798.88326177649,3860.95353077708,4106.94856173421,3853.70288778903,4287.17313989405,4730.74548910499
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,15.39148712,16.8734417,18.97848511,25.51065636,25.98270035,34.09753036,44.3965683,55.99677658,59.24273682,62.4021759,85.55950165,107.00540161,105.85425568,102.33824921,102.00482178,96.15701294,106.40021515,110.32610321,110.71585846,118.22380829,131.8225708,158.89761353,127.44384766
Indonesia,IDN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,0.132,..,..,..,..,..,0.143,0.138,..,0.199,..,..,0.273,..,0.377,0.425,0.467,0.627,0.695,0.69
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,90,..,92,..,92,93,..,93,..,..,95,95,95,..,96,..,96,..,..
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.002,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641,57.29,57.934
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,1650.01385832603,1881.02266634748,1891.25756092031,2208.99636553529,2672.42266512669,3132.05081925856,3618.9160136791,4687.99166265915,5377.41150725587,5415.52280554144,6291.19443652344,8025.68743364356,8114.08099831877,6222.74194840326,5672.06372896319,4952.73355532178,5477.03712389913,5753.11544659399,4631.78709016514,3831.27894763337,2988.78122414716,4334.79268631354,4405.09291519791
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,79.89089203,93.23036957,104.64105988,115.51907349,139.75932312,169.8145752,192.07597351,237.51042175,288.85775757,354.25738525,424.60494995,505.33276367,500.21826172,398.3994751,368.1918335,380.40643311,444.43972778,464.12908936,284.95181274,225.23252869,201.4589386,233.74671936,237.82546997
"Iran, Islamic Rep.",IRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.88,0.882,0.531,..,..,..,..,..,..,..,1.457,1.106,..,1.078,1.514,..,..,..,..
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,77,..,..,82,82,..,83,..,..,..,84,85,85,..,86,..,..,..,..,..,88.9599990844727
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.042,64.758,65.468,66.172,66.869,67.558,68.239,68.864,69.458,70.045,70.626,71.2,71.755,72.295,72.83,73.358,73.88,74.394,74.898,75.391,75.874,76.345,76.807
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,1980.18916038782,1435.695683789,1266.15961275094,817.887862499622,1328.37157628292,1762.39360423421,2276.55435744086,3128.99010329066,4542.96609046032,3714.71205987194,4461.75196161555,5775.54229080293,6477.59618450955,6650.35282247395,6249.39226978969,4440.14189252367,4334.42096404188,4759.2846435467,5646.68932074742,5671.8568632942,4295.18945121228,4868.49431080783,6504.12428393548
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,26.98399925,51.81518173,53.0551796,56.76464462,100.59433746,139.28845215,140.1234436,144.54083252,161.89790344,174.48312378,186.78742981,178.98071289,149.07951355,199.88551331,197.23654175,232.86825562,241.73873901,248.04725647,251.59538269,254.62432861
Iraq,IRQ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.543,..,..,0.658,0.66,..,0.528,..,..,0.631,..,..,..,0.819,0.714,0.703,0.794,0.67,0.873,0.913,0.972,1.012
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,74,..,..,..,..,..,..,..,..,..,..,..,77,..,82,..,83,86,..,..,..,..,..
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.496,68.55,68.604,68.658,68.712,68.766,68.819,68.873,68.927,68.98,69.103,69.268,69.432,69.595,69.758,69.921,70.094,70.278,70.473,70.678,70.893,71.119,71.354
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,26334.5672050501,28282.409882073,32705.4345565698,41203.5295847568,47754.2023194244,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0909237885,48679.4026820361,52692.7813135606,49411.7387476787,52619.2123745817,57278.2590911107,64311.8234684057,64292.659966313,72499.3268743015,81248.3135388,82508.4659883582,87567.1148972037,105561.137468992,106194.755859223
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1564.83764648,1823.73474121,2200.35742188,2910.93212891,3483.16064453,3938.19116211,4147.1328125,4858.64501953,5638.77929688,5502.88769531,5133.45507813,5545.76416016,5210.36376953,5313.70947266,5316.26953125,4575.94482422,4726.31298828,5010.25634766,5187.05761719,5462.73095703,6098.26660156,6764.25878906,6448.02197266
Ireland,IRL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.239,2.394,2.425,2.594,2.763,3.56,3.662,3.87,3.985,4.038,4.164,4.14,3.98,3.958,3.035,3.143,3.219,3.282,3.302,3.343,3.484,4.062,..
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.155,59.399,59.649,59.925,60.202,60.477,60.738,60.94,61.141,61.342,61.542,61.742,61.942,62.141,62.34,62.538,62.737,62.947,63.17,63.405,63.653,63.912,64.183
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,21161.3963073772,21819.7123825606,24471.0798814847,28861.6178062918,35564.6023910146,38135.8597885858,42627.5089352891,55040.2437046236,72276.7741329461,66156.105656847,70587.3140283741,77808.8579649376,79329.2034347434,83207.6588430451,91885.4528718026,84753.5187422732,82025.9454509241,83481.3038489014,89393.8244248812,87127.5517977404,79513.5330346598,94299.969348965,..
Isle of Man,IMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,1.449,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.823,51.833,51.851,51.869,51.887,51.905,51.922,51.94,51.958,51.976,51.994,52.012,52.046,52.096,52.162,52.245,52.343,52.458,52.588,52.735,52.898,53.076,53.271
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,21660.840378309,20907.1143041538,19034.3175740071,19629.4145135202,20546.2291718399,21226.7213913393,22502.0722209991,25635.926838502,30176.2865128483,28381.6449423376,31338.5568903917,34433.822610733,33236.5731239421,36929.6042163752,38230.4954049785,36123.9907881129,37556.6272863143,40997.9110240274,42233.2610344935,44140.8289372511,44679.7715799755,52255.6159050999,54930.7261602593
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1473.00915527,1509.44506836,1355.33447266,1384.18737793,1438.98999023,1509.10583496,1555.56396484,1769.92504883,2126.11132813,2034.45812988,2237.90795898,2442.29052734,2405.1809082,2673.3371582,2804.23144531,2645.78857422,2783.82495117,3074.44604492,3199.41625977,3335.24511719,3616.50219727,4190.61328125,4223.87255859
Israel,ISR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.693,3.706,3.716,3.715,3.68,3.634,3.599,3.563,3.524,3.529,3.519,3.525,3.51,3.483,3.457,3.451,3.443,3.452,3.499,3.542,3.584,3.654,3.713
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.203,91.267,91.33,91.393,91.456,91.518,91.58,91.641,91.702,91.763,91.826,91.892,91.96,92.031,92.104,92.179,92.256,92.336,92.418,92.501,92.587,92.674,92.763
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,20190.0035636084,20571.4787737914,22463.5222129968,27618.9417740066,31425.8208728669,32171.793374715,33684.7200358552,38031.9709472716,41095.4063415012,37388.4537139699,36184.7118698678,38851.3881339353,35235.7989058242,35747.707952689,35750.7197500382,30387.1293187854,31126.3246947273,32554.14668453,34746.3441392416,33812.788724868,32091.4866621366,36852.5425414951,35635.7442204098
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1524.23962402,1586.67272949,1762.53759766,2163.02563477,2565.62744141,2677.55224609,2832.69775391,3092.58227539,3504.11157227,3337.75073242,3217.68286133,3391.98925781,3086.30322266,3149.24267578,3154.27587891,2675.67163086,2699.73291016,2809.72143555,3002.76123047,2910.64672852,3062.09838867,3399.85766602,3134.68066406
Italy,ITA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.442,3.506,3.563,3.624,3.687,3.707,3.706,3.773,3.761,3.761,3.784,3.856,3.832,3.895,3.91,3.87,3.986,4.025,4.013,4.051,3.997,4.097,4.248
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98,..,..,..,..,..,..,..,..,..,99,..,..,..,..,..,..,..,99,..,..,..
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565,69.855,70.144,70.438,70.736,71.039,71.346,71.657
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3453.09252800226,3503.55026688858,3680.64551727724,3549.70758394618,3807.56293124552,4184.43974867497,4417.00127135363,4716.48612542727,5029.80095281745,4428.38153333557,4809.977380312,5232.63644918132,5340.83333232158,5124.21301411137,4975.11326954633,5062.89556466908,5009.79450059092,5259.31334136812,5578.10346083169,5607.24300668501,4879.44024631319,5165.33780988607,6022.15341099999
Jamaica,JAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,194.91415405,180.66116333,174.66261292,149.80267334,182.9284668,190.21676636,185.86221313,250.94419861,282.24386597,227.90843201,254.69741821,274.10949707,260.90640259,253.8757782,256.99667358,284.7729187,285.60949707,323.37380981,332.90045166,341.90777588,323.30215454,371.14056396,468.34671021
Jamaica,JAM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,0.85,..,..,..,..,0.407,..,..,..,0.365,0.482,0.392,0.429,0.472,..,0.55,..,..,..,..
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.814,52.053,52.251,52.437,52.625,52.811,52.998,53.184,53.371,53.557,53.743,53.93,54.132,54.35,54.584,54.833,55.098,55.378,55.674,55.985,56.311,56.652,57.008
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40040.7655055923,40058.5373276179,34017.2718075024
Japan,JPN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2751.38452148,2488.65185547,2412.35131836,2650.23852539,2884.67358398,2892.60473633,2763.53344727,2781.49365234,3223.29101563,3696.58422852,4071.80200195,5103.34326172,5232.36279297,4356.15527344,4121.21142578,3754.18115234,4194.22802734,4135.24316406,4265.77929688,4431.29980469,4486.63671875,4482.61816406,3889.35717773
Japan,JPN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.935,..,1.979,..,2.031,..,2.083,..,2.147,..,2.213,..,2.284,..,2.354,..,2.426,..,2.498,..,2.614,..,..
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867,91.955
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1570.61002940477,1632.29454010563,1706.26744384401,1775.67625581432,1940.08641342805,2087.87079273635,2342.63459574933,2506.20599484139,3241.6524135556,3435.8337590698,3718.46571622945,3946.85503855525,4169.50470054618,4311.21916713038,4191.18050084986,4042.75678097555,3986.71677010853,4065.61628749384,4145.43989673265,4170.1144003465,4022.0401356135,4183.49998326866,4332.25159897931
Jordan,JOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,151.33486938,161.33900452,164.75001526,161.87841797,175.04393005,185.0302124,188.72041321,208.03627014,275.17532349,316.92221069,303.8081665,321.59057617,325.97836304,308.94308472,302.14120483,301.63067627,278.13378906,289.04656982,289.47106934,294.92785645,286.19711304,301.28631592,295.13876343
